id,title,rating,description,Children & Family Movies,Reality TV,TV Mysteries,Romantic Movies,Stand-Up Comedy & Talk Shows,TV Dramas,Movies,Anime Features,TV Shows,Thrillers,Teen TV Shows,TV Thrillers,TV Sci-Fi & Fantasy,Horror Movies,Sports Movies,Classic Movies,Faith & Spirituality,Stand-Up Comedy,Classic & Cult TV,Dramas,Anime Series,International Movies,TV Horror,TV Comedies,Romantic TV Shows,Korean TV Shows,Science & Nature TV,Kids' TV,Documentaries,International TV Shows,Music & Musicals,Crime TV Shows,Cult Movies,Docuseries,Comedies,Sci-Fi & Fantasy,British TV Shows,Spanish-Language TV Shows,Action & Adventure,Independent Movies,LGBTQ Movies,TV Action & Adventure
s3284,The Yard,TV-MA,fate domest clash devot mother find prison fight surviv hope reunit daughter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s3014,Tiny House Nation,TV-PG,travel us host john weisbarth expert zack giffin help famili prep tini lifestyl creat hypercustom mini home,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7256,La Femme,TV-14,person desir guid live marriageavers entrepreneur housewif cope infidel career woman leav spous,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2101,Septembers of Shiraz,PG-13,postrevolut tehran wealthi jewish businessman summarili jail tortur along wife fight answer freedom,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5506,Loev,TV-MA,live upend hike trip lead wall street hotshot explor true feel old pal who disench boyfriend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s4664,Quantico,TV-14,evid deadli terrorist attack implic fbi traine alex parrish must discov one classmat frame,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s2282,Oh My God,TV-PG,mumbai shopkeep kanji bhai file lawsuit god earthquak destroy store insur polici wont cover damag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4100,Behind the Curve,TV-14,meet grow worldwid commun theorist defend belief earth flat live societi vehement reject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s301,Vivo,PG,musiclov kinkaj embark journey lifetim fulfil destini deliv love song old friend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s3966,Santa Clarita Diet,TV-MA,theyr ordinari husband wife realtor undergo dramat chang send road death destruct good way,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7441,Memoir of a Murderer,TV-MA,hide murder past man suffer alzheim must protect daughter boyfriend suspect also serial killer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1962,The Playbook,TV-MA,coach championship résumé share person rule success sport life reflect inspir documentari seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s6953,Hedgehogs,PG,hedgehog suffer memori loss forget ident end big citi journey pigeon save habitat human threat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4556,The Meaning of Monty Python,TV-MA,five python reflect creativ process polit televis make awardwin final film mean life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s2526,Parasyte: The Maxim,TV-MA,teenag battl onslaught parasit space help migi docil parasit creatur that taken right hand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s3732,Beats,TV-MA,chicago south side hiphop prodigi august monro navig crippl anxieti new creativ frontier help unlik mentor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s2132,Octonauts & the Caves of Sac Actun,TV-Y,octonaut embark underwat adventur navig set challeng cave help small octopu friend return home caribbean sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8515,The spiral,TV-MA,unbear stranger arriv winter mountain resort vanish overnight dark past come light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s3197,Lakeeran,TV-PG,guiltridden involv fatal car accid young expat return punjab fall woman carri trauma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1773,The 12th Man,TV-MA,base true event stori follow norwegian saboteur harrow struggl reach safeti escap nazi attack world war ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s3223,Mythomaniac,TV-MA,burn taken grant work mom suspect partner cheat win back attent feign medic diagnosi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s8257,The Craft,R,cathol school new girl fall cliqu teen witch wield power anyon cross even parent,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7851,Reggie Yates Outside Man,TV-MA,awardwin filmmak reggi yate travel around world tackl big issu gun violenc racism gay right addict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
s7192,Kickboxer: Retaliation,R,sloan vow never return thailand cut short he kidnap taken thai prison he forc fight 400pound brute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s5652,Udta Punjab,TV-MA,drug abus darker side punjab rear head intens interwoven tale cop doctor migrant worker rock star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s185,Sparking Joy,TV-PG,realiti seri mari kondo bring joy tidi tactic peopl struggl balanc work home life share world,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2415,Project Papa,TV-14,busi entrepreneur paus career spend time age father learn valuabl lesson happi love live moment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s3168,Celebrity Marriage,TV-14,success actress abus husband confid friend troubl relationship issu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5996,1st Summoning,TV-MA,student filmmak uncov occult ritual tie abandon warehous gradual realiz horror closer think,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2373,One Take,TV-G,member thai girl group bnk48 share up down prepar 6th singl senbatsu gener elect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s222,"Bob Ross: Happy Accidents, Betrayal & Greed",TV-14,bob ross brought joy million world famou art instructor battl busi empir cast shadow happi tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s8674,Vegas Baby,TV-14,la vega doctor controversi onlin contest see anxiou entrant vie free vitro fertil procedur rare cover insur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s4356,Happy as Lazzaro,PG-13,pureheart teen lazzaro content live sharecropp rural itali unlik friendship marquis son chang world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1151,7 Yards: The Chris Norton Story,TV-PG,true stori former colleg footbal player chri norton defi odd devast accid woman love side,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s5166,Longmire,TV-MA,contemporari crime thriller focus wyom sheriff who rebuild life career follow death wife,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s2327,Thackeray (Marathi),TV-14,biopic map meteor rise farright shiv sena parti founder bal thackeray controversi cartoonist power mumbai politician,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7837,Reaction,TV-14,seri seemingli random peopl murder baffl polic search killer may connect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1961,Kiss the Ground,TV-G,scienc expert celebr activist unpack way earth soil may key combat climat chang preserv planet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s6668,Eh Janam Tumhare Lekhe,TV-14,driven lesson learn mother valu sikh religion man set mission serv human,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2764,Dragons: Rescue Riders: Hunt for the Golden Dragon,TV-Y,treasur hunt lifetim rescu rider must race find preciou golden dragon egg protect evil pirat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s6448,Charlie's Angels: Full Throttle,PG-13,reboot tv classic angel task find lost ring encod person inform peopl wit protect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
s7491,"Monster High: Boo York, Boo York",TV-Y7,cleo invit gala big citi celebr magic comet bring best friend along sinist nefera plan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s5757,Justin Timberlake + the Tennessee Kids,TV-MA,final night world tour director jonathan demm captur make show soar gift musician deft dancer magnet star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s3364,Shine On with Reese,TV-MA,talk show straight heart actor produc rees witherspoon visit groundbreak women discuss inspir journey,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s5642,Under the Shadow,PG-13,iraniraq conflict tehran woman care daughter husband war gradual convinc evil spirit work,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s599,The American,R,dispatch small italian town await order assassin jack embark doubl life may relax good,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s167,Once Upon a Time in America,R,director sergio leon sprawl crime epic follow group jewish mobster rise rank organ crime 1920 new york citi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s977,Among Family,TV-14,amid marit crisi fikret befriend songstress solmaz wacki encount must fill father soontow daughter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s1868,House of the Witch,TV-MA,group dare teen find fight live insid haunt hous sinist spirit crash halloween parti,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6292,Beyblade: Metal Fusion,TV-Y7,anim adventur seri kid forc good evil blade battl enchant spin top,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6951,Heartthrob,TV-MA,shi brilliant boy popular girl fall unexpect romanc bond deepen attract begin take dark overton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2104,Class of '83,TV-14,demot academi job cop train five foolhardi student assassin riski reveng plot polic corrupt underworld,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s931,Due Date,R,day pregnant wife due date peter land nofli list forc drive across countri irrit slacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
s6969,Highly Strung,TV-14,fieri passion take center stage intim look australian string quartet perhap vital priceless instrument guard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s6201,Avengers: Infinity War,PG-13,superhero amass stop intergalact sociopath thano acquir full set infin stone wipe half life univers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s1330,The Misadventures of Hedi and Cokeman,TV-MA,pari two dysfunct dealer use famili tie tri boost small drug busi crass comedi base webseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s6785,Forbidden Planet,G,pulpfict scifi classic forbidden planet star lesli nielsen heroic starship captain find paradis planet altairiv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s5632,Neal Brennan: 3 Mics,TV-MA,wick onelin soulbar confess converg uniqu intim standup special chappel show cocreat neal brennan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s294,Slay,TV-MA,pursuit success valid group techsavvi individu juggl intim encount first impress romant opportun,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s2341,Vivah,TV-14,set arrang marriag young coupl enjoy oldfashion courtship accid day wed test nascent love,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7883,Rocky IV,PG,rocki balboa take cold war come retir battl soviet fighter pulver rocki friend former rival apollo creed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4135,Manusangada,TV-14,cast discrimin prevent villag give deceas father right burial take fight equal court,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s7344,Love Cuisine,TV-MA,success taiwanes chef move home europ teach cook school soon clash pretti teacher met odd circumst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s3162,A Family Reunion Christmas,TV-PG,mdear sister struggl keep sing act togeth church christma pageant grandpa teach kid valuabl lesson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s643,The Naked Director,TV-MA,1980 japan one determin man turn everi crush setback opportun name toru muranishi revolution industri,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s4595,Naughty Jatts,TV-PG,three differ boy propos live strictli rear girl yearn perform agre marri winner sing contest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s4492,Derren Brown: Sacrifice,TV-MA,illusionist derren brown concoct psycholog experi tri manipul ordinari person take bullet stranger,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5040,Chris Rock: Tamborine,TV-MA,chri rock take stage brooklyn comedi special fill sear observ fatherhood infidel american polit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8431,The Muppets,PG,muppet learn belov theater slate demolit gang reunit rais 10 million need save,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s8310,The Foreigner,R,daughter kill terrorist sullen restaurateur seek ident respons travel ireland take vengeanc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s663,Champions,TV-14,year get girlfriend pregnant washedup jock vinc meet eccentr son michael learn fatherhood one show tune time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1759,LEGO Ninjago,TV-Y7,fight foe across ninjago citi beyond ninja embark new quest gain newfound alli power friendship test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8141,Swiss Army Man,R,washedup corps surpris abil give hopeless man strand wilder someon talk newfound reason live,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
s2678,"Hail, Caesar!",PG-13,major star kidnap movi set hardcharg overwhelm studio boss set find actor save film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s2960,Itaewon Class,TV-MA,color seoul neighborhood excon friend fight mighti foe make ambiti dream street bar realiti,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s8449,The Peacemaker,R,terrorist trigger nuclear blast russia us special forc intellig agent nuclear weapon expert come rescu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s4266,Single Ladies Senior,TV-MA,four best friend spirit career women navig treacher world romanc even stand way work friendship,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6783,For the Win,TV-14,frisbe nation champion brodi smith challeng invent athlet across us exhibit match unconvent sport theyv creat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s420,Chhota Bheem: Bheem vs Aliens,TV-Y7,space invad kidnap dholakpur king princess way bheem rescu defeat alien cricket match,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4405,Outlaw King,R,14thcenturi scotland robert bruce claim crown lead fierc upris win back countri independ english rule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s5351,Fartsa,TV-14,four russian friend grow earli 60 life love curs success threaten derail dream,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s1678,My Amnesia Girl,TV-14,year leav bridetob altar man cross path ex tri make past find he forgotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s860,Asmaa,TV-14,constantli deni medic treatment hiv posit woman confront societ stigma unexpect courag inspir true event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2464,Grandmother's Farm,TV-14,guy getaway isol farm desert goe fun frighten mysteri guest crash parti,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s6671,El último testigo,R,secur expert excia agent live belgium must go run estrang teen daughter theyr mark assassin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s8634,Trotsky,TV-MA,complex histor figur leon trotski come life epic biographi depict tumultu life russian revolutionari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s1379,Penguin Bloom,TV-14,mom cope aftermath harrow accid find inspir injur magpi taken famili base true stori,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2910,Monster High: Electrified,TV-Y,clawdeen want turn abandon power station salon monster normi alik moanica got shock plan ruin everyth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8253,The Competition,TV-14,develop infidel formula said repel cheat popular blogger cross path charm lawyer will put test,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s1158,Bad Trip,TV-MA,hiddencamera prank comedi two best friend bond wild road trip new york pull real peopl raunchi raucou antic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7919,Sadqay Tumhare,TV-PG,arrang engag villag girl citi cousin show sign true love indiscret decad ago could doom romanc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2243,Urzila Carlson: Overqualified Loser,TV-MA,standup comedian urzila carlson keep crowd roar thought recast biggest loser sex tape regret box wine hangov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3174,Teasing Master Takagi-san,TV-PG,teas constantli classmat takagisan middleschool nishikata swear payback tri fail give dose medicin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7399,Manolo: The Boy Who Made Shoes for Lizards,TV-MA,legendari shoe design manolo blahnik speak creativ process celebr admir chime take work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s3587,The Little Switzerland,TV-MA,discoveri tomb william tell son town basqu countri spur villag cantanker citizen lobbi swiss annex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4674,Inside the Criminal Mind,TV-MA,explor psycholog machin immor behavior defin nefari type crimin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
s519,Har Kisse Ke Hisse: Kaamyaab,TV-14,career thankless credit retir actor return longawait lead role find utterli unprepar newag filmmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4809,Jani Dueñas: Grandes fracasos de ayer y hoy,TV-MA,chilean comedian person jani dueña pour feel issu univers age diet sex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4727,Highway,TV-14,citi girl veera kidnap eve wed captor take countrysid veera find feel emancip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s8478,The Real Miyagi,TV-PG,look life karat master fumio demura show spread disciplin west win countless devote influenc hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
